orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
9.384,0.7,-0.3,0.6,0.3
9.392,0.7,-0.3,0.6,0.3
9.4,0.7,-0.3,0.6,0.3
9.408,0.7,-0.3,0.6,0.3
9.416,0.7,-0.3,0.6,0.3
9.424,0.7,-0.3,0.6,0.3
9.432,0.7,-0.3,0.5,0.3
9.44,0.7,-0.3,0.5,0.3
9.448,0.7,-0.3,0.5,0.3
9.456,0.7,-0.3,0.5,0.3
9.464,0.7,-0.3,0.5,0.3
9.472,0.7,-0.3,0.5,0.3
9.48,0.7,-0.3,0.5,0.3
9.488,0.7,-0.3,0.5,0.3
9.496,0.7,-0.3,0.5,0.3
9.504,0.7,-0.3,0.5,0.3
9.512,0.7,-0.3,0.5,0.3
9.52,0.7,-0.3,0.5,0.3
9.528,0.7,-0.3,0.5,0.3
9.536,0.7,-0.3,0.5,0.3
9.544,0.7,-0.3,0.5,0.3
9.552,0.7,-0.3,0.5,0.3
9.56,0.7,-0.3,0.5,0.3
9.568,0.7,-0.3,0.5,0.3
9.576,0.7,-0.3,0.5,0.3
9.584,0.7,-0.3,0.5,0.3
9.592,0.7,-0.3,0.5,0.3
9.6,0.7,-0.3,0.5,0.3
9.608,0.7,-0.3,0.5,0.3
9.616,0.7,-0.3,0.5,0.3
9.624,0.7,-0.3,0.5,0.3
9.632,0.7,-0.3,0.5,0.3
9.64,0.7,-0.3,0.5,0.3
9.648,0.7,-0.3,0.5,0.3
9.656,0.8,-0.3,0.5,0.2
9.664,0.8,-0.3,0.5,0.2
9.672,0.8,-0.3,0.5,0.2
9.68,0.8,-0.3,0.5,0.2
9.688,0.8,-0.3,0.5,0.2
9.696,0.8,-0.3,0.5,0.2
9.704,0.8,-0.3,0.5,0.2
9.712,0.8,-0.3,0.5,0.2
9.72,0.8,-0.3,0.5,0.2
9.728,0.8,-0.3,0.5,0.2
9.736,0.8,-0.3,0.5,0.1777777777777712
9.744,0.8,-0.3,0.5,0.1
9.752,0.9,-0.296153846153846,0.4,0.1
9.76,0.9,-0.28589743589743677,0.4,0.1
9.768,0.9,-0.2756410256410253,0.4,0.1
9.776,0.9,-0.2653846153846161,0.4,0.1
9.784,0.9,-0.2551282051282046,0.4,0.1
9.792,0.9,-0.2448717948717954,0.4,0.1
9.8,0.9,-0.23461538461538392,0.4,0.1
9.808,0.9,-0.22435897435897473,0.4,0.1
9.816,0.9,-0.21410256410256323,0.4,0.1
9.824,0.9,-0.20384615384615404,0.4,0.1
9.832,0.9,-0.2,0.4,0.0
9.84,0.9,-0.2,0.4,0.0
9.848,0.9,-0.2,0.4,0.0
9.856,0.9,-0.2,0.4,0.0
9.864,0.9,-0.2,0.4,0.0
9.872,0.9,-0.2,0.4,0.0
9.88,0.9,-0.2,0.4,0.0
9.888,0.9,-0.2,0.4,0.0
9.896,0.9,-0.2,0.4,0.0
9.904,0.9,-0.2,0.4,0.0
9.912,0.9,-0.2,0.4,0.0
9.92,0.9,-0.2,0.4,0.0
9.928,0.9,-0.2,0.4,0.0
9.936,0.9,-0.2,0.4,0.0
9.944,0.9,-0.2,0.4,0.0
9.952,0.9,-0.2,0.3,0.0
9.96,0.9,-0.2,0.3,0.0
9.968,0.9,-0.2,0.3,-0.007692307692308744
9.976,0.9,-0.2,0.3,-0.02000000000000219
9.984,0.9,-0.2,0.3,-0.0323076923076929
9.992,0.9,-0.2,0.3,-0.04461538461538635
10.0,0.9,-0.2,0.3,-0.056923076923077055
10.008000000000001,0.9,-0.2,0.3,-0.0692307692307705
10.016,0.9,-0.2,0.3,-0.08153846153846121
10.024000000000001,0.9,-0.2,0.3,-0.09384615384615465
10.032,0.9,-0.2,0.3,-0.1
10.040000000000001,0.9,-0.2,0.3,-0.1
10.048,0.9250000000000056,-0.1,0.3,-0.1
10.056000000000001,1.0,-0.1,0.29701492537313334,-0.1
10.064,1.0,-0.1,0.285074626865672,-0.1
10.072000000000001,1.0,-0.1,0.273134328358208,-0.1
10.08,1.0,-0.1,0.2611940298507467,-0.1
10.088000000000001,1.0,-0.1,0.24925373134328266,-0.1
10.096,1.0,-0.1,0.23731343283582135,-0.1
10.104000000000001,1.0,-0.1,0.22537313432835734,-0.1
10.112,1.0,-0.1,0.213432835820896,-0.1
10.120000000000001,1.0,-0.1,0.20149253731343203,-0.1
10.128,1.0,-0.1,0.2,-0.1
10.136000000000001,1.0,-0.1,0.2,-0.1
10.144,1.0,-0.1,0.2,-0.1
10.152000000000001,1.0,-0.1,0.2,-0.1
10.16,1.0,-0.1,0.2,-0.1
10.168000000000001,1.0,-0.1,0.2,-0.1
10.176,1.0,-0.1,0.2,-0.1
10.184000000000001,1.0,-0.1,0.2,-0.1
10.192,1.0,-0.1,0.2,-0.1
10.200000000000001,1.0,-0.1,0.2,-0.1
10.208,1.0,-0.1,0.2,-0.1
10.216000000000001,1.0,-0.1,0.2,-0.1
10.224,1.0,-0.033333333333313606,0.2,-0.1
10.232000000000001,1.0,0.0,0.2,-0.1
10.24,1.0,0.0,0.2,-0.1
10.248,1.0,0.0,0.2,-0.1
10.256,1.0,0.0,0.2,-0.1
10.264,1.0,0.0,0.2,-0.1
10.272,1.0,0.0,0.2,-0.1
10.28,1.0,0.0,0.2,-0.1
10.288,1.0,0.0,0.2,-0.1
10.296,1.0,0.0,0.2,-0.1
10.304,1.0,0.0,0.2,-0.1
10.312,1.0,0.0,0.2,-0.1
10.32,1.0,0.0,0.2,-0.1
10.328,1.0,0.0,0.2,-0.1
10.336,1.0,0.0,0.2,-0.1
10.344,1.0,0.0,0.2,-0.1
10.352,1.0,0.0,0.2,-0.1
10.36,1.0,0.0,0.2,-0.1
10.368,1.0,0.0,0.2,-0.1
10.376,1.0,0.0,0.2,-0.1
10.384,1.0,0.0,0.2,-0.1
10.392,1.0,0.0,0.2,-0.1
10.4,1.0,0.0,0.2,-0.1
10.408,1.0,0.0,0.2,-0.1
10.416,1.0,0.0,0.1727272727272698,-0.1
10.424,1.0,0.0,0.1,-0.1
10.432,1.0,0.0,0.1,-0.1
10.44,1.0,0.0,0.1,-0.1
10.448,1.0,0.0,0.1,-0.1
10.456,1.0,0.0,0.1,-0.1
10.464,1.0,0.0,0.1,-0.1
10.472,1.0,0.0,0.1,-0.2
10.48,1.0,0.0,0.1,-0.2
10.488,1.0,0.0,0.1,-0.2
10.496,1.0,0.0,0.1,-0.2
10.504,1.0,0.0,0.1,-0.2
10.512,1.0,0.0,0.1,-0.2
10.52,1.0,0.0,0.1,-0.2
10.528,1.0,0.0,0.1,-0.2
10.536,1.0,0.0,0.1,-0.2
10.544,1.0,0.0,0.1,-0.2
10.552,1.0,0.0,0.1,-0.2
10.56,1.0,0.0,0.1,-0.2
10.568,1.0,0.0,0.1,-0.2
10.576,1.0,0.0,0.1,-0.2
10.584,1.0,0.0,0.1,-0.2
10.592,1.0,0.0,0.1,-0.2
10.6,1.0,0.0,0.1,-0.2
10.608,1.0,0.0,0.1,-0.2
10.616,1.0,0.0,0.1,-0.2
10.624,1.0,0.0,0.1,-0.2
10.632,1.0,0.0,0.1,-0.2
10.64,1.0,0.0,0.1,-0.2
10.648,1.0,0.0,0.1,-0.2
10.656,1.0,0.0,0.1,-0.2
10.664,1.0,0.0,0.1,-0.2
10.672,1.0,0.0,0.1,-0.2
10.68,1.0,0.0,0.1,-0.2
10.688,1.0,0.0,0.1,-0.2
10.696,1.0,0.0,0.1,-0.2
10.704,1.0,0.0,0.1,-0.2
10.712,1.0,0.0,0.1,-0.2
10.72,1.0,0.0,0.1,-0.2
10.728,1.0,0.0,0.1,-0.2
10.736,1.0,0.0,0.1,-0.2
10.744,1.0,0.0,0.1,-0.2
10.752,1.0,0.0,0.1,-0.2
10.76,1.0,0.0,0.1,-0.2
10.768,1.0,0.0,0.1,-0.2
10.776,1.0,0.0,0.1,-0.2
10.784,1.0,0.0,0.1,-0.2
10.792,1.0,0.0,0.1,-0.2
10.8,1.0,0.0,0.1,-0.2
10.808,1.0,0.0,0.1,-0.2
10.816,1.0,0.0,0.1,-0.2
10.824,1.0,0.0,0.1,-0.2
10.832,1.0,0.0,0.1,-0.2
10.84,1.0,0.0,0.1,-0.2
10.848,1.0,0.0,0.1,-0.2
10.856,1.0,0.0,0.1,-0.2
10.864,1.0,0.0,0.1,-0.2
10.872,1.0,0.0,0.1,-0.2
10.88,1.0,0.0,0.1,-0.2
10.888,1.0,0.0,0.1,-0.2
10.896,1.0,0.0,0.1,-0.2
10.904,1.0,0.0,0.1,-0.2
10.912,1.0,0.0,0.1,-0.2
10.92,1.0,0.0,0.1,-0.2
10.928,1.0,0.0,0.1,-0.2
10.936,1.0,0.0,0.1,-0.2
10.944,1.0,0.0,0.1,-0.2
10.952,1.0,0.0,0.1,-0.2
10.96,1.0,0.0,0.1,-0.2
10.968,1.0,0.0,0.1,-0.2
10.976,1.0,0.0,0.1,-0.2
10.984,1.0,0.0,0.1,-0.2
10.992,1.0,0.0,0.1,-0.2
11.0,1.0,0.0,0.1,-0.2
11.008000000000001,1.0,0.0,0.1,-0.2
11.016,1.0,0.0,0.1,-0.2
11.024000000000001,1.0,0.0,0.1,-0.2
11.032,1.0,0.0,0.1,-0.2
11.040000000000001,1.0,0.0,0.1,-0.2
11.048,1.0,0.0,0.1,-0.2
11.056000000000001,1.0,0.0,0.1,-0.2
11.064,1.0,0.0,0.1,-0.2
11.072000000000001,1.0,0.0,0.1,-0.2
11.08,1.0,0.0,0.1,-0.2
11.088000000000001,1.0,0.0,0.1,-0.2
11.096,1.0,0.0,0.1,-0.2
11.104000000000001,1.0,0.0,0.1,-0.2
11.112,1.0,0.0,0.1,-0.2
11.120000000000001,1.0,0.0,0.1,-0.2
11.128,1.0,0.0,0.1,-0.2
11.136000000000001,1.0,0.0,0.1,-0.2
11.144,1.0,0.0,0.1,-0.2
11.152000000000001,1.0,0.0,0.1,-0.2
11.16,1.0,0.0,0.1,-0.2
11.168000000000001,1.0,0.0,0.1,-0.2
11.176,1.0,0.0,0.1,-0.2
11.184000000000001,1.0,0.0,0.1,-0.2
11.192,1.0,0.0,0.1,-0.2
11.200000000000001,1.0,0.0,0.1,-0.2
11.208,1.0,0.0,0.1,-0.2
11.216000000000001,1.0,0.0,0.1,-0.2
11.224,1.0,0.0,0.1,-0.2
11.232000000000001,1.0,0.0,0.1,-0.2
11.24,1.0,0.0,0.1,-0.2
11.248000000000001,1.0,0.0,0.1,-0.2
11.256,1.0,0.0,0.1,-0.2
11.264,1.0,0.0,0.1,-0.2
11.272,1.0,0.0,0.1,-0.2
11.28,1.0,0.0,0.1,-0.2
11.288,1.0,0.0,0.1,-0.2
11.296,1.0,0.0,0.1,-0.2
11.304,1.0,0.0,0.1,-0.2
11.312,1.0,0.0,0.1,-0.2
11.32,1.0,0.0,0.09636363636363675,-0.19636363636363677
11.328,1.0,0.0,0.08909090909091025,-0.18909090909091025
11.336,1.0,0.0,0.08181818181818212,-0.18181818181818213
11.344,1.0,0.0,0.07454545454545561,-0.17454545454545561
11.352,1.0,0.0,0.06727272727272748,-0.1672727272727275
11.36,1.0,0.0,0.06000000000000097,-0.16000000000000097
11.368,1.0,0.0,0.052727272727272845,-0.15272727272727285
11.376,1.0,0.0,0.04545454545454634,-0.14545454545454634
11.384,1.0,0.0,0.03818181818181821,-0.1381818181818182
11.392,1.0,0.0,0.030909090909091705,-0.1309090909090917
11.4,1.0,0.0,0.02363636363636358,-0.12363636363636359
11.408,1.0,0.0,0.016363636363637066,-0.11636363636363707
11.416,1.0,0.0,0.009090909090908941,-0.10909090909090895
11.424,1.0,0.0,0.0018181818181824405,-0.10181818181818245
11.432,1.0,0.0,0.1,-0.1
11.44,1.0,0.0,0.0,-0.1
11.448,1.0,0.0,0.0,-0.1
11.456,1.0,0.0,0.0,-0.1
11.464,1.0,0.0,0.0,-0.1
11.472,1.0,0.0,0.0,-0.1
11.48,1.0,0.0,0.0,-0.1
11.488,1.0,0.0,0.0,-0.1
11.496,1.0,0.0,0.0,-0.1
11.504,1.0,0.0,0.0,-0.1
11.512,1.0,0.0,0.0,-0.1
11.52,1.0,0.0,0.0,-0.1
11.528,1.0,0.0,0.0,-0.1
11.536,1.0,0.0,0.0,-0.1
11.544,1.0,0.0,0.0,-0.1
11.552,1.0,0.0,0.0,-0.1
11.56,1.0,0.0,0.0,-0.1
11.568,1.0,0.0,0.0,-0.1
11.576,1.0,0.0,0.0,-0.1
11.584,1.0,0.0,0.0,-0.1
11.592,1.0,0.0,0.0,-0.1
11.6,1.0,0.0,0.0,-0.1
11.608,1.0,0.0,0.0,-0.1
11.616,1.0,0.0,0.0,-0.1
11.624,1.0,0.0,0.0,-0.1
11.632,1.0,0.0,0.0,-0.1
11.64,1.0,0.0,0.0,-0.1
11.648,1.0,0.0,0.0,-0.1
11.656,1.0,0.0,0.0,-0.1
11.664,1.0,0.0,0.0,-0.1
11.672,1.0,0.0,0.0,-0.1
11.68,1.0,0.0,0.0,-0.1
11.688,1.0,0.0,0.0,-0.1
11.696,1.0,0.0,0.0,-0.1
11.704,1.0,0.0,0.0,-0.1
11.712,1.0,0.0,0.0,-0.1
11.72,1.0,0.0,0.0,-0.1
11.728,1.0,0.0,0.0,-0.1
11.736,1.0,0.0,0.0,-0.1
11.744,1.0,0.0,0.0,-0.1
11.752,1.0,0.0,0.0,-0.1
11.76,1.0,0.0,0.0,-0.1
11.768,1.0,0.0,0.0,-0.1
11.776,1.0,0.0,0.0,-0.1
11.784,1.0,0.0,0.0,-0.1
11.792,1.0,0.0,0.0,-0.1
11.8,1.0,0.0,0.0,-0.1
11.808,1.0,0.0,0.0,-0.1
11.816,1.0,0.0,0.0,-0.1
11.824,1.0,0.0,0.0,-0.1
11.832,1.0,0.0,0.0,-0.1
11.84,1.0,0.0,0.0,-0.1
11.848,1.0,0.0,0.0,-0.1
11.856,1.0,0.0,0.0,-0.1
11.864,1.0,0.0,0.0,-0.1
11.872,1.0,0.0,0.0,-0.1
11.88,1.0,0.0,0.0,-0.1
11.888,1.0,0.0,0.0,-0.1
11.896,1.0,0.0,0.0,-0.1
11.904,1.0,0.0,0.0,-0.1
11.912,1.0,0.0,0.0,-0.1
11.92,1.0,0.0,0.0,-0.1
11.928,1.0,0.0,0.0,-0.1
11.936,1.0,0.0,0.0,-0.1
11.944,1.0,0.0,0.0,-0.1
11.952,1.0,0.0,0.0,-0.1
11.96,1.0,0.0,0.0,-0.1
